0;2785.43;138.202
0;2776.83;129.602
0;2757.43;129.602
0;2757.43;30.0047
0;2425.06;30.003
0;2425.06;35.6369
0;2442.7;30.2107
0;2640.83;30.2094
0;2672.23;61.6094
0;2672.23;77.6035
0;2640.83;109.003
0;2442.7;109.003
0;2412.93;87.5926
0;2393.66;94.2041
0;2381.66;94.2041
0;2350.26;62.8041
0;2350.26;30.0049
0;2325.08;30.0049
0;2325.08;62.8041
0;2293.68;94.2041
0;2281.68;94.2041
0;2250.28;62.8041
0;2250.28;30.0047
0;1705.06;30.0032
0;1705.06;35.6316
0;1722.7;30.2085
0;1920.82;30.2072
0;1952.22;61.6072
0;1952.22;77.6013
0;1920.82;109.001
0;1722.7;109.001
0;1692.93;87.5949
0;1673.66;94.2041
0;1661.66;94.2041
0;1630.26;62.8041
0;1630.26;30.003
0;1605.07;30.0029
0;1605.07;62.8041
0;1573.67;94.2041
0;1561.67;94.2041
0;1530.27;62.8041
0;1530.27;30.0027
0;985.069;30.0013
0;985.069;35.6175
0;1002.69;30.2065
0;1200.82;30.2052
0;1232.22;61.6052
0;1232.22;77.5993
0;1200.82;108.999
0;1002.69;108.999
0;972.925;87.6039
0;953.669;94.2021
0;941.669;94.2021
0;910.269;62.8021
0;910.269;30.0013
0;885.067;30.0013
0;885.067;62.8021
0;853.667;94.2021
0;841.667;94.2021
0;810.267;62.8021
0;810.267;30.0013
0;265.084;30.0019
0;265.084;35.6038
0;282.685;30.2069
0;480.812;30.2056
0;512.212;61.6056
0;512.212;77.5997
0;480.812;109
0;282.684;109
0;252.924;87.6162
0;233.684;94.2013
0;221.684;94.2013
0;190.284;62.8013
0;190.284;30.002
0;165.084;30.002
0;165.084;62.8013
0;133.684;94.2013
0;121.684;94.2013
0;90.2841;62.8013
0;90.2841;30.0021
0;30.1933;30.0021
0;30.1933;129.6
0;10.7933;129.6
0;2.1933;138.2
0;2.1933;2.00205
0;118.284;2.00205
0;118.284;62.8013
0;121.684;66.2013
0;133.684;66.2013
0;137.084;62.8013
0;137.084;2.00205
0;218.284;2.00196
0;218.284;62.8013
0;221.684;66.2013
0;233.684;66.2013
0;237.084;62.8013
0;237.084;2.00193
0;838.267;2.00126
0;838.267;62.8021
0;841.667;66.2021
0;853.667;66.2021
0;857.067;62.8021
0;857.067;2.00125
0;938.269;2.00125
0;938.269;62.8021
0;941.669;66.2021
0;953.669;66.2021
0;957.069;62.8021
0;957.069;2.00126
0;1558.27;2.00281
0;1558.27;62.8041
0;1561.67;66.2041
0;1573.67;66.2041
0;1577.07;62.8041
0;1577.07;2.00286
0;1658.26;2.00309
0;1658.26;62.8041
0;1661.66;66.2041
0;1673.66;66.2041
0;1677.06;62.8041
0;1677.06;2.00314
0;2278.28;2.00481
0;2278.28;62.8041
0;2281.68;66.2041
0;2293.68;66.2041
0;2297.08;62.8041
0;2297.08;2.00485
0;2378.26;2.00485
0;2378.26;62.8041
0;2381.66;66.2041
0;2393.66;66.2041
0;2397.06;62.8041
0;2397.06;2.00287
0;2785.43;2.00483
1;1200.82;58.2052
1;1002.69;58.2065
1;999.291;61.6061
1;999.289;77.5989
1;1002.69;80.9993
1;1200.82;80.9993
1;1204.22;77.5993
1;1204.22;61.6052
2;1924.22;77.6013
2;1924.22;61.6072
2;1920.82;58.2072
2;1722.7;58.2085
2;1719.3;61.6081
2;1719.3;77.6009
2;1722.7;81.0013
2;1920.82;81.0013
3;282.685;58.2069
3;279.285;61.6065
3;279.284;77.5993
3;282.684;80.9997
3;480.812;80.9997
3;484.212;77.5997
3;484.212;61.6056
3;480.812;58.2056
4;2442.7;58.2107
4;2439.3;61.6103
4;2439.3;77.6031
4;2442.7;81.0035
4;2640.83;81.0035
4;2644.23;77.6035
4;2644.23;61.6094
4;2640.83;58.2094
