0;321.379;2.01088
0;321.376;125.336
0;336.776;140.735
0;493.217;140.739
0;572.788;303.102
0;574.772;303.741
0;607.372;303.742
0;607.369;388.544
0;354.77;388.538
0;339.369;403.936
0;339.369;422.126
0;328.364;433.13
0;327.368;435.535
0;327.368;439.997
0;282.197;439.997
0;282.197;435.523
0;281.201;433.119
0;270.196;422.115
0;270.196;403.924
0;254.794;388.526
0;2.19627;388.532
0;2.1933;303.731
0;34.7933;303.73
0;36.7775;303.091
0;116.348;140.728
0;272.79;140.724
0;288.19;125.324
0;288.186;2.00125
1;309.899;411.997
1;311.369;410.528
1;311.369;403.94
1;354.783;360.538
1;579.37;360.543
1;579.371;331.742
1;574.771;331.741
1;556.447;325.839
1;466.104;168.739
1;336.779;168.735
1;304.777;154.656
1;272.79;168.724
1;143.461;168.727
1;53.1186;325.828
1;34.7939;331.73
1;30.1943;331.73
1;30.1953;360.532
1;254.783;360.526
1;298.196;403.924
1;298.196;410.516
1;299.678;411.997
